Node,Mutants,Unique Tests,Tests
X57a,{'32412'},"{10609, 3686, 9639, 23014, 15110, 234, 19422}","{10609, 3686, 9639, 23014, 15110, 234, 19422}"
X57c,{'30306'},{15260},"{69, 26630, 30157, 26837, 7130, 29339, 15260, 33119, 18016, 39012, 29478, 23014, 36523, 7343, 31408, 25463, 21112, 13369, 24764}"
X57e,{'38563'},"{19041, 7130, 27911, 17928, 24014, 21009, 18065, 21299, 15633, 6778, 32888, 217, 7674, 19807}","{19041, 7130, 27911, 17928, 24014, 21009, 18065, 21299, 15633, 6778, 32888, 217, 7674, 19807}"
X581,{'79795'},"{8000, 4933, 19718, 26630, 32264, 27911, 24014, 18833, 1554, 4182, 33303, 33119, 123, 20973, 26479, 5104, 14129, 4411, 21112, 34107, 41791}","{8000, 4933, 19718, 26630, 32264, 27911, 24014, 18833, 1554, 4182, 33303, 33119, 40, 123, 20973, 26479, 5104, 14129, 4411, 21112, 34107, 41791}"
X587,"{'39030', '39031'}","{3617, 5820, 19049, 24014, 21009, 279, 32888, 19484}","{3617, 5820, 19049, 24014, 21009, 279, 32888, 19484}"
X58a,{'22250'},"{36354, 26630, 27911, 32264, 33160, 31887, 18833, 1554, 33303, 41881, 22307, 29478, 40359, 36523, 43953, 25906, 24377, 24764, 27710, 8000, 10177, 3139, 38218, 44362, 24014, 31952, 24533, 4182, 36826, 28634, 30557, 33119, 23014, 29418, 26479, 5104, 19440, 25463, 7028, 42357, 43894, 5111, 21112}","{36354, 26630, 27911, 32264, 33160, 31887, 18833, 1554, 33303, 41881, 22307, 29478, 40359, 36523, 43953, 25906, 24377, 24764, 27710, 8000, 10177, 3139, 38218, 44362, 24014, 31952, 24533, 4182, 12374, 36826, 28634, 30557, 33119, 23014, 230, 29418, 26479, 5104, 19440, 5111, 7028, 42357, 43894, 25463, 21112}"
X58d,{'43016'},"{10177, 36354, 33160, 17928, 26837, 28634, 29339, 22307, 2083, 23014, 40359, 41, 31408, 19440, 25906, 43894, 5111, 13369, 27710}","{10177, 36354, 33160, 17928, 26837, 28634, 29339, 22307, 2083, 23014, 40359, 41, 31408, 19440, 25906, 43894, 5111, 13369, 27710}"
X58f,{'4880'},{26605},"{3009, 2, 10061, 24014, 8529, 26837, 12374, 28634, 11105, 43810, 22307, 23014, 40359, 29418, 36523, 26605, 7343, 5490, 1076, 43894, 5111, 24377, 6778, 27710, 13369}"
X592,"{'22479', '22474'}",{7626},"{36354, 27911, 32264, 33160, 31887, 18833, 33303, 156, 19486, 43810, 22307, 40359, 1448, 39593, 7983, 7343, 14129, 25906, 34996, 3511, 27710, 6847, 3009, 38218, 44362, 7626, 31952, 15825, 4182, 12374, 28634, 7130, 6364, 30557, 3677, 33119, 11105, 22501, 8427, 11245, 26479, 19952, 5104, 19440, 4723, 43894, 21112}"
X596,{'15449'},{38543},"{4090, 38543}"
X597,{'16188'},{34107},"{169, 12041, 34107, 16468}"
X599,{'5670'},{2976},"{2976, 20943}"
X59a,"{'66148', '66146', '66144', '66147'}","{11360, 10016, 8659, 16358, 2583, 4906, 3182}","{11360, 10016, 8659, 16358, 2583, 4906, 3182}"
X59d,{'51726'},"{26630, 27911, 32264, 31887, 271, 18833, 33303, 29339, 29478, 31408, 43953, 24764, 27710, 41791, 8000, 10177, 44362, 24014, 31952, 15825, 26837, 4182, 36826, 28634, 33119, 226, 39012, 26479, 5104, 7028, 21112, 3070}","{26630, 27911, 32264, 31887, 271, 18833, 33303, 29339, 29478, 31408, 43953, 24764, 27710, 41791, 8000, 10177, 44362, 24014, 31952, 15825, 26837, 4182, 12374, 36826, 28634, 33119, 226, 39012, 26479, 5104, 7028, 21112, 3070}"
X59f,"{'11502', '11496'}","{36354, 32264, 33160, 11, 21009, 41881, 29339, 43037, 22307, 29478, 40359, 36523, 31408, 43953, 21299, 3511, 13369, 4411, 24764, 34107, 27710, 8000, 5066, 38218, 44362, 24014, 31952, 24533, 4182, 28634, 34524, 30557, 18016, 10851, 39012, 23014, 29418, 20973, 5104, 45041, 36852, 42357, 43894, 25463, 21112}","{36354, 32264, 33160, 11, 21009, 41881, 29339, 43037, 22307, 29478, 40359, 36523, 31408, 43953, 21299, 3511, 13369, 4411, 24764, 34107, 27710, 8000, 5066, 38218, 44362, 24014, 31952, 24533, 4182, 28634, 34524, 30557, 18016, 10851, 39012, 23014, 29418, 20973, 5104, 45041, 36852, 42357, 43894, 25463, 21112}"
X5a3,"{'44676', '44675', '44674', '44677'}","{36354, 27911, 20973, 31887, 10001, 4723, 21112, 24377, 3677, 2719}","{36354, 27911, 8204, 31887, 10001, 33303, 3677, 2719, 33119, 8673, 6376, 20973, 4723, 7028, 21112, 24377, 27710}"
X5a4,{'62531'},"{11168, 18586, 13674, 14015}","{11168, 18586, 13674, 14015}"
X5a6,{'11954'},"{1894, 8263, 26630, 23335, 9838, 7377, 3764, 5335, 23096}","{1894, 8263, 26630, 23335, 9838, 7377, 3764, 5335, 23096}"
X5aa,"{'21337', '6773', '50143', '20963'}","{18715, 17370, 35722, 13707, 16958, 20943}","{18715, 17370, 35722, 13707, 16958, 20943}"
X5ad,{'67726'},"{8000, 36354, 27911, 32264, 33160, 24014, 18833, 15825, 4182, 33303, 28634, 33119, 40359, 26479, 34800, 43953, 5104, 19440, 7028, 43894, 43511, 21112, 3070}","{8000, 36354, 27911, 32264, 33160, 11, 24014, 18833, 21009, 15825, 4182, 33303, 12374, 28634, 34524, 33119, 39012, 40359, 26479, 34800, 43953, 5104, 19440, 7028, 43894, 43511, 21112, 3070}"
X5ae,"{'25830', '25833', '25832'}","{1890, 4933, 26630, 1448, 8427, 14129, 7611, 795}","{1890, 4933, 26630, 1448, 8427, 14129, 7611, 795}"
X5b2,{'80144'},"{2984, 29788}","{27110, 9639, 16358, 2984, 29418, 199, 10609, 1755, 29788}"
X5b5,{'36138'},"{17248, 12739, 26605, 26324, 15679}","{17248, 14400, 5857, 12739, 6376, 11691, 26605, 2605, 15825, 13681, 6067, 26324, 8723, 6931, 15679}"
X5b6,"{'60005', '45035'}",{16044},"{28408, 9447, 808, 16044, 13773}"
X5bb,{'53396'},"{14657, 28980, 28981}","{14657, 28980, 28981}"
X5bf,{'15556'},{16357},{16357}
X5c0,{'21200'},"{292, 11517, 551}","{12041, 292, 11517, 551}"
X5c2,{'40795'},"{36006, 27759}","{28313, 36006, 27759}"
X5c3,"{'47977', '47976', '47975', '47974'}","{36354, 3139, 32264, 33160, 31887, 18833, 1554, 15825, 8529, 26837, 33303, 4182, 28634, 6364, 33119, 11105, 23014, 40359, 26479, 5104, 19440, 25906, 1076, 7028, 5111, 21112, 24377, 61}","{36354, 3139, 32264, 33160, 31887, 18833, 1554, 15825, 8529, 26837, 12374, 33303, 4182, 28634, 6364, 33119, 11105, 23014, 40359, 26479, 5104, 19440, 25906, 1076, 7028, 5111, 21112, 24377, 61}"
X5c4,{'18880'},"{24532, 10853, 15111, 7358, 8094}","{24532, 10853, 15111, 7358, 8094}"
X5c5,{'55687'},"{7425, 2594, 13418, 13259, 6763, 46573, 1709, 31887, 4591, 15825, 7633, 8947}","{7425, 2594, 13418, 13259, 6763, 46573, 1709, 31887, 4591, 15825, 7633, 8947}"
X5c7,{'80898'},"{2213, 686, 11440, 15825, 10132, 24533, 190, 27710}","{2213, 12041, 686, 11440, 15825, 10132, 24533, 190, 27710}"
X5cc,{'80401'},"{17602, 16437, 28871, 13416, 16606}","{17602, 16437, 28871, 13416, 16606}"
X5d1,{'77604'},"{20737, 14290, 12376, 28107, 18366}","{20737, 14290, 12376, 28107, 18366}"
X5d2,{'71579'},"{10566, 32264, 14666, 2956, 687, 2005, 14745, 14778}","{10566, 32264, 14666, 2956, 687, 2005, 14745, 14778}"
X5d3,"{'5395', '5388', '5394'}","{10177, 2083, 948}","{8000, 10177, 36354, 22307, 2083, 27911, 41, 3152, 8787, 948, 24533, 12374, 21112, 24377, 28634}"
X5d4,{'30126'},"{25, 21779, 2717, 14439}","{21779, 24038, 14439, 25, 2717}"
X5d7,{'18779'},"{27016, 33900, 42174}","{27016, 33900, 42174}"
X5dc,{'41027'},{28344},"{46624, 28513, 15076, 41, 35946, 35953, 12343, 28344, 23065}"
X5dd,{'79883'},"{4163, 4292, 10061, 8529, 5526, 10326, 30557, 11105, 8673, 23014, 29418, 26605, 10415, 7030, 25463, 13369, 6778}","{4163, 4292, 10061, 8529, 12374, 5526, 10326, 30557, 11105, 8673, 23014, 29418, 26605, 10415, 7030, 25463, 13369, 6778}"
X5e0,{'4387'},{24391},"{4249, 24391, 23271, 3659, 9817, 6225, 10546, 8787, 948, 24377}"
X5e2,{'3748'},"{35722, 21884, 35710, 28663}","{35722, 21884, 35710, 28663}"
X5e3,{'38175'},"{11696, 3715, 1468, 4959}","{11696, 3715, 1468, 4959}"
X5e4,{'25827'},"{17234, 27917}","{15110, 40, 123, 27917, 8252, 3152, 17234, 13108, 88, 7674, 15003, 15260, 43037}"
X5e5,{'18404'},"{36354, 27911, 20973, 31887, 3832, 10001, 5490, 4723, 948, 7476, 21112, 24377, 3677, 27710, 2719}","{36354, 27911, 20973, 31887, 3832, 10001, 5490, 4723, 948, 7476, 21112, 24377, 3677, 27710, 2719}"
X5e6,{'59835'},"{8992, 8673, 22467, 8204, 20973, 10001, 5490, 27710}","{8992, 8673, 22467, 8204, 20973, 10001, 5490, 27710}"
X5e7,{'35790'},"{3786, 18507, 6860, 19952, 1976}","{19952, 1085, 1976, 3786, 18507, 6860, 7181}"
X5e9,{'31681'},"{17248, 36354, 2531, 16358, 6342, 11979, 2719, 21112, 10618, 3487}","{17248, 36354, 2531, 16358, 6342, 11979, 2719, 21112, 10618, 3487}"
X5ed,{'47664'},"{28107, 220, 20942}","{28107, 220, 20942}"
X5ee,{'24709'},"{17370, 17410, 35710, 35722, 18715, 16958, 20943}","{17370, 17410, 35710, 35722, 18715, 16958, 20943}"
X5ef,{'26535'},"{27524, 15970, 39124, 5789}","{27524, 15970, 39124, 5789}"
X5f0,{'73705'},{38072},{38072}
X5f1,{'25864'},{770},"{3009, 770, 16008, 31952, 12374, 28634, 796, 29788, 19422, 11105, 226, 22307, 23014, 36523, 45041, 43894, 34107, 27710, 6847}"
X5f3,"{'57809', '82242'}","{18715, 35710, 35722, 13707, 16958, 20943}","{18715, 35710, 35722, 13707, 16958, 20943}"
X5f4,{'49273'},"{288, 11105, 5956, 15825, 26837, 8278, 4155, 27710}","{288, 11105, 5956, 15825, 26837, 12374, 8278, 4155, 27710}"
X5f5,{'81388'},"{28810, 18507, 6093, 12302, 15023, 42357, 253, 19807}","{28810, 18507, 6093, 12302, 15023, 42357, 253, 19807}"
X5f6,{'19423'},"{4071, 5467, 421, 4887}","{4071, 5467, 421, 4887}"
X5f7,"{'48427', '43354', '50558'}","{16843, 13076}","{11555, 17928, 16843, 24014, 31887, 45041, 21009, 21299, 13076, 13369, 34107, 12382, 287}"
X5fa,{'51401'},"{17497, 36354, 15679, 15494, 6376, 20211, 4408, 4249, 27710, 2719}","{36354, 4249, 24038, 15494, 6376, 2719, 20211, 12471, 4408, 17497, 27710, 15679}"
X5fb,{'25406'},"{43810, 7343, 19440, 43953, 25906, 5490, 24533, 19486}","{36354, 33160, 31887, 29339, 19486, 43810, 22307, 40359, 36523, 7343, 31408, 43953, 25906, 24377, 13369, 27710, 3009, 44362, 38218, 10061, 15825, 24533, 12374, 26837, 28634, 30557, 11105, 226, 23014, 29418, 19440, 5490, 42357, 43894, 25463}"
X600,{'39385'},"{2083, 28810, 21009, 17234, 13076, 17497}","{36354, 12041, 28810, 44362, 21009, 15825, 17234, 13076, 26837, 12374, 17497, 28634, 29339, 226, 22307, 2083, 23014, 40359, 31408, 43894, 25463, 13369, 27710}"
X603,{'10819'},"{36354, 33160, 28810, 39054, 15825, 8787, 13076, 26837, 17497, 28634, 29339, 34524, 46624, 19040, 17248, 226, 39012, 31408, 19440, 24377, 34107, 27710, 13369}","{36354, 33160, 28810, 39054, 15825, 8787, 13076, 26837, 12374, 17497, 28634, 29339, 34524, 46624, 19040, 17248, 226, 39012, 31408, 19440, 24377, 34107, 27710, 13369}"
X605,{'5505'},"{32798, 17950}","{32798, 17950}"
X606,"{'56405', '56409', '56412'}","{10593, 25708, 23214, 21942, 10679, 21785, 18331, 2141}","{10593, 25708, 23214, 21942, 10679, 21785, 18331, 2141}"
X607,{'16289'},{11472},"{4408, 15494, 11472, 2719, 12471, 11224, 17497, 27710, 15679}"
X608,{'44576'},"{28513, 195, 27524, 9290, 5069, 3635, 7030, 15191}","{28513, 195, 27524, 9290, 5069, 3635, 7030, 15191}"
X609,"{'393', '26694'}",{27356},"{17248, 14400, 2, 14439, 15368, 15501, 31408, 26837, 29339, 27356}"
X60b,"{'69106', '69107'}","{836, 26493}","{836, 69, 1254, 40359, 32264, 5030, 5579, 26479, 5104, 18833, 42357, 25463, 34107, 26493}"
X60d,{'72118'},"{17248, 10177, 20385, 44362, 26837, 25463, 28634}","{17248, 10177, 20385, 226, 17928, 44362, 31408, 26837, 43894, 25463, 28634, 29339}"
X60e,{'56832'},"{31202, 40596, 40582, 168, 3467}","{31202, 40596, 40582, 168, 3467}"
X610,{'18782'},"{33160, 17928, 38218, 73, 15825, 8529, 26837, 4249, 28634, 19807, 8546, 22307, 2083, 1076, 13369}","{33160, 17928, 38218, 73, 15825, 8529, 26837, 12374, 4249, 28634, 19807, 8546, 22307, 2083, 1076, 13369}"
X611,{'22299'},{11258},{11258}
X613,{'69277'},"{20385, 7122}","{20385, 7122}"
X617,{'42728'},{6342},"{17248, 27265, 11651, 6342, 17479, 28810, 36619, 12302, 274, 16827}"
X618,"{'2601', '2602'}","{20973, 41791}","{36354, 33160, 19274, 30157, 31887, 15825, 26837, 12374, 24377, 28634, 29339, 796, 29788, 19422, 226, 40359, 20973, 31408, 19440, 25906, 948, 43894, 13369, 41791}"
X619,{'81632'},"{8530, 4659, 948, 7897, 43894, 24377, 4920, 17497, 4510, 41791}","{8530, 4659, 948, 7897, 43894, 24377, 4920, 17497, 4510, 41791}"
X61a,{'60946'},{16695},{16695}
X61b,"{'17953', '31703', '31704', '31677'}","{17248, 36354, 16358, 6342, 11979, 2988, 2719, 21112, 6076, 3487}","{17248, 36354, 16358, 6342, 11979, 2988, 2719, 21112, 6076, 3487}"
X61c,{'11927'},"{11105, 2439, 33160, 6607, 1268, 4149, 4533, 61}","{11105, 2439, 33160, 6607, 1268, 4149, 12374, 4533, 61}"
X620,{'63438'},{21181},"{28680, 21181, 45030, 20917}"
X621,{'80451'},"{8000, 65, 3139, 27911, 32264, 10250, 4302, 18833, 1554, 4182, 33303, 33119, 8229, 1254, 29418, 36523, 26479, 5104, 7283, 7028, 25463, 21112, 3070}","{8000, 65, 3139, 27911, 32264, 10250, 4302, 18833, 1554, 4182, 33303, 33119, 8229, 1254, 29418, 36523, 26479, 5104, 7283, 7028, 25463, 21112, 3070}"
X62a,"{'21724', '21725', '21727', '21728'}","{21112, 36354}","{36354, 26630, 5066, 267, 30157, 15825, 26837, 29339, 18016, 1406, 29478, 230, 7337, 20973, 31408, 14129, 4411, 45041, 34996, 25463, 21112, 24377, 34107, 24764, 27710, 41791}"
X62d,"{'29491', '22816'}","{17410, 21283, 35710, 28663}","{17410, 21283, 35710, 28663}"
X632,{'46708'},"{28344, 15441, 2139, 14206}","{15441, 14206, 28344, 35946, 2139, 17774}"
X635,{'43911'},"{31408, 274, 26837, 1448, 34107, 29339, 30157}","{31408, 274, 26837, 1448, 34107, 29339, 30157}"
X636,{'76633'},"{17920, 1120, 2597, 37605, 455, 5517, 21779, 25463, 56}","{17920, 1120, 2597, 37605, 455, 5517, 21779, 25463, 56}"
X637,{'39614'},"{11396, 26630, 267, 31887, 21009, 29339, 43037, 29478, 1448, 39593, 40, 31408, 14129, 21299, 34996, 7990, 3511, 13369, 23482, 4411, 24764, 34107, 27710, 41791, 4933, 5066, 30157, 24014, 31952, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 123, 1406, 8703}","{11396, 26630, 267, 31887, 21009, 29339, 43037, 29478, 1448, 39593, 40, 31408, 14129, 21299, 34996, 7990, 3511, 13369, 23482, 4411, 24764, 34107, 27710, 41791, 4933, 5066, 30157, 24014, 31952, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 123, 1406, 8703}"
X63c,"{'74307', '74308'}","{3948, 4616, 1484}","{3948, 4616, 1484}"
X63f,{'43348'},{19930},"{14529, 14595, 16548, 16132, 17928, 17064, 45041, 14001, 217, 19930}"
X645,{'32629'},"{17248, 14439, 201, 13806, 31408, 26837, 14233, 29339}","{17248, 14439, 201, 13806, 31408, 26837, 14233, 29339}"
X647,{'61113'},"{14752, 14997, 5214}","{14752, 14997, 14345, 14314, 14666, 5214}"
X648,{'10710'},"{2083, 22307, 3686, 23, 26605}","{2083, 22307, 3686, 23, 26605}"
X649,"{'11234', '3981', '3979'}","{36354, 11396, 38919, 32264, 33160, 27911, 21009, 37779, 33303, 41881, 29339, 43037, 19486, 43810, 2469, 40359, 1448, 39593, 36523, 31408, 14129, 43953, 21299, 34996, 25906, 24377, 23482, 13369, 9146, 27710, 3009, 4933, 9544, 44362, 38218, 30157, 24014, 15825, 24533, 4182, 12374, 26837, 30426, 28634, 29788, 34524, 7130, 33119, 11105, 5602, 226, 23014, 29418, 8427, 20973, 26479, 5104, 45041, 19440, 36852, 43894, 21112, 8703}","{36354, 11396, 38919, 32264, 33160, 27911, 21009, 37779, 33303, 41881, 29339, 43037, 19486, 43810, 2469, 40359, 1448, 39593, 36523, 31408, 14129, 43953, 21299, 34996, 25906, 24377, 23482, 13369, 9146, 27710, 3009, 4933, 9544, 44362, 38218, 30157, 24014, 15825, 24533, 4182, 12374, 26837, 30426, 28634, 29788, 34524, 7130, 33119, 11105, 5602, 226, 23014, 29418, 8427, 20973, 26479, 5104, 45041, 19440, 36852, 43894, 21112, 8703}"
X64e,{'23039'},"{14593, 1346, 3530, 5612, 206}","{14593, 1346, 3530, 5612, 206}"
X64f,{'79870'},"{36354, 6306, 5835, 4848, 3635, 6389, 7030}","{36354, 6306, 5835, 4848, 3635, 6389, 7030, 12374}"
X650,{'44673'},"{18715, 16471}","{18715, 16471}"
X653,{'78130'},"{24764, 15260, 29478}","{2185, 12041, 267, 30157, 15825, 26837, 3482, 29339, 15260, 18016, 29478, 230, 20973, 31408, 14129, 9840, 34996, 25463, 34107, 24764, 27710, 41791}"
X654,{'6528'},"{36354, 26630, 267, 31887, 21009, 29339, 43037, 29478, 39593, 31408, 14129, 21299, 34996, 13369, 34107, 4411, 24764, 27710, 41791, 4933, 5066, 30157, 24014, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 21112, 123, 1406}","{36354, 26630, 267, 31887, 21009, 29339, 43037, 29478, 39593, 31408, 14129, 21299, 34996, 13369, 34107, 4411, 24764, 27710, 41791, 4933, 5066, 30157, 24014, 15825, 26837, 88, 18016, 230, 8427, 20973, 45041, 36852, 25463, 21112, 123, 1406}"
X658,{'80088'},"{6306, 36354, 22307, 8267, 10220, 7819, 7088, 9053}","{4097, 36354, 22307, 6306, 8267, 10220, 7819, 7088, 12374, 11995, 9053}"
X65b,{'10962'},"{16672, 12160, 25493, 36557, 9198, 43903}","{16672, 12160, 25493, 36557, 9198, 43903}"
X65c,{'35201'},"{11160, 11244, 6662}","{11160, 11244, 6662}"
X65d,{'57873'},"{7267, 2469, 38919, 4329, 13259, 46573, 7983, 31887, 8849, 1458, 43930, 2046, 1503}","{7267, 2469, 38919, 4329, 13259, 46573, 7983, 31887, 8849, 1458, 43930, 2046, 1503}"
X65f,"{'18408', '32658', '32655', '32656', '31438', '18407'}","{11105, 3009, 22307, 43810, 770, 3686, 40, 29418, 24533, 12374, 7030, 28634, 29788, 30557, 6847}","{11105, 3009, 22307, 43810, 770, 3686, 40, 29418, 24533, 12374, 7030, 28634, 29788, 30557, 6847}"
X661,"{'71162', '70378', '71556'}","{19952, 6089, 10265, 10151}","{19952, 6089, 10265, 10151}"
X662,{'39094'},"{26837, 2139, 34107, 27356, 11997}","{26837, 2139, 34107, 27356, 11997}"
X664,{'17698'},"{29367, 215, 21779, 14439}","{21779, 14439, 29367, 215, 13707}"
X669,{'70595'},"{10177, 28810, 5069, 39054, 6926, 17234, 13076, 26837, 5593, 29339, 9053, 8541, 22307, 6502, 31408, 948, 7030, 183, 13369}","{10177, 28810, 5069, 39054, 6926, 17234, 13076, 26837, 12374, 5593, 29339, 9053, 8541, 22307, 6502, 31408, 948, 7030, 183, 13369}"
X66a,{'39587'},"{43953, 37006}","{17248, 230, 12041, 37006, 31408, 43953, 26837, 29339, 27356}"
X66b,{'77598'},"{2720, 6538, 139, 27917, 8530}","{2720, 267, 8530, 12041, 6538, 139, 27917}"
X66c,{'80140'},"{11105, 2604, 4097}","{11105, 2604, 4097}"
X670,{'26074'},"{7072, 5728, 27110, 5835, 26605, 6389}","{10177, 9290, 5835, 5069, 24533, 12374, 280, 28634, 7072, 5728, 22307, 2083, 27110, 9639, 26605, 3635, 7667, 6389, 7030}"
X679,{'69285'},"{26481, 24170, 2116, 14733}","{26481, 24170, 2116, 14733}"
X67a,{'77610'},"{20737, 28107, 18366}","{20737, 28107, 17956, 18366}"
X687,{'76791'},"{10177, 17928, 44362, 28810, 39054, 13076, 26837, 12374, 41881, 28634, 29339, 226, 2083, 31408, 43894, 25463, 13369}","{10177, 17928, 44362, 28810, 39054, 13076, 26837, 12374, 41881, 28634, 29339, 226, 2083, 31408, 43894, 25463, 13369}"
X68a,"{'17285', '17288'}",{33775},"{11224, 23065, 15494, 33775}"
X68b,{'77623'},"{27629, 27805}","{27629, 27805}"
X68c,{'1123'},"{31408, 12455}","{31408, 274, 11651, 12455}"
X68e,{'23742'},"{19355, 19180}","{19355, 19180}"
X690,{'64830'},"{3675, 3139}","{3675, 3139}"
X692,{'66856'},"{36354, 770, 33160, 38218, 16843, 2507, 31887, 17234, 8467, 24533, 19486, 16358, 3686, 19440, 43953, 25906, 9014, 184, 43894, 3391}","{36354, 770, 33160, 38218, 16843, 2507, 31887, 17234, 8467, 24533, 19486, 16358, 3686, 19440, 43953, 25906, 9014, 12343, 184, 43894, 3391}"
X693,{'48290'},"{37605, 27110, 29418, 36523, 26605}","{36354, 27911, 33160, 31887, 18833, 41881, 29339, 22307, 40359, 36523, 31408, 24377, 13369, 27710, 10177, 44362, 38218, 15825, 24533, 4182, 12374, 26837, 28634, 11105, 226, 37605, 27110, 23014, 29418, 26605, 7028, 43894, 25463, 21112}"
X694,"{'35774', '35766', '35777', '35776', '35767', '35773'}",{10771},"{8000, 1970, 24659, 10771, 10002, 6203}"
X695,{'2687'},"{5464, 8437, 6951}","{5464, 8437, 6951}"
X696,{'25254'},"{17497, 25906, 12694}","{17497, 25906, 252, 12694}"
X697,{'28684'},"{8130, 20771, 22467, 295, 17064, 1256, 6922, 1354, 45041, 1755}","{8130, 20771, 22467, 295, 17064, 1256, 6922, 1354, 8396, 6856, 45041, 3960, 1755}"
X698,{'60010'},"{36354, 27911, 6926, 31887, 4249, 10589, 3677, 2719, 2531, 4723, 948, 7476, 21112, 24377, 7100, 27710}","{36354, 27911, 6926, 31887, 4249, 10589, 3677, 2719, 2531, 4723, 948, 7476, 21112, 24377, 7100, 27710}"
X699,{'7927'},"{6928, 10001, 36354, 5490, 21112, 3677}","{6928, 10001, 36354, 5490, 21112, 3677}"
X6a1,"{'14615', '77886', '18348'}","{17410, 35683, 16958, 17370, 22302}","{17410, 35683, 16958, 17370, 22302}"
X6a2,{'11552'},"{17234, 20823}","{36354, 33160, 17928, 12041, 31887, 13076, 29339, 22307, 40359, 36523, 31408, 43953, 25906, 948, 24377, 13369, 27710, 10177, 44362, 38218, 15825, 17234, 24533, 12374, 20823, 26837, 28634, 30557, 226, 23014, 29418, 19440, 5490, 42357, 43894, 25463}"
X6a8,{'23793'},"{5130, 139, 25906, 12694, 2206, 41791}","{13418, 5130, 139, 20973, 267, 15825, 25906, 34996, 12694, 2206, 41791}"
X6ab,"{'56105', '56109', '17133', '17129'}","{19040, 36354, 16872, 3152, 21112, 28634}","{19040, 36354, 15076, 16872, 41, 3152, 21112, 28634}"
X6ac,{'17947'},"{9984, 803, 16358, 4681, 11979, 26324, 27674}","{9984, 803, 6342, 16358, 4681, 11979, 26324, 27674, 7163}"
X6b1,{'55731'},"{20977, 17410, 17370, 35710, 35722, 18715, 16958}","{20977, 17410, 17370, 35710, 35722, 18715, 16958}"
X6b2,{'56357'},{41217},{41217}
X6b3,{'67388'},"{20880, 21002, 220}","{36240, 21002, 220, 20880}"
X6b6,{'2265'},"{36354, 22307, 23014, 40359, 44362, 28810, 39054, 13076, 43894, 17497, 28634, 27710}","{36354, 28810, 11, 44362, 39054, 21009, 13076, 26837, 17497, 28634, 29339, 34524, 22307, 39012, 23014, 40359, 31408, 43894, 25463, 13369, 34107, 27710}"
X6b8,{'2267'},"{36354, 11651, 33160, 28810, 44362, 21009, 13076, 88, 17497, 29339, 5857, 22307, 23014, 40359, 31408, 43894, 25463, 13369, 27710, 15679}","{36354, 11651, 33160, 12041, 28810, 44362, 21009, 13076, 26837, 88, 17497, 29339, 5857, 22307, 23014, 40359, 31408, 43894, 25463, 13369, 27710, 15679}"
X6bc,{'17490'},"{17248, 14400, 16618, 31408, 16468, 26837, 34107, 29339}","{17248, 14400, 11651, 16618, 31408, 274, 16468, 26837, 34107, 29339}"
X6be,{'57055'},"{28897, 365}","{28897, 4149, 12664, 62, 34107, 365, 942}"
X6bf,"{'4878', '4877'}",{8992},"{36354, 4228, 38919, 32264, 33160, 27911, 31887, 18833, 33303, 29339, 19486, 8992, 43810, 22307, 40359, 36523, 7343, 31408, 43953, 25906, 111, 1076, 6584, 24377, 13369, 27710, 8000, 3009, 22467, 4806, 38218, 24014, 15825, 8529, 24659, 24533, 4182, 12374, 26837, 28634, 29788, 3677, 30557, 33119, 6364, 11105, 5602, 22501, 23014, 29418, 11245, 20973, 26479, 19952, 5104, 19440, 4723, 7028, 5111, 43894, 25463, 21112, 3070}"
