Node,Mutants,Unique Tests,Tests
X947,{'3405'},"{10943, 8770, 8461, 8885}","{8770, 12360, 10942, 8461, 8976, 8850, 9109, 8344, 8353, 8993, 10026, 8810, 8816, 10867, 8885, 8766, 10943}"
X949,{'6306'},"{10886, 10953, 8716, 8461, 10865, 8885, 8474, 12348, 10941}","{10876, 8770, 8765, 10886, 12360, 10953, 8716, 8461, 8976, 12368, 8850, 12308, 8917, 8474, 12319, 8992, 8993, 12383, 10849, 12387, 10026, 10865, 8885, 10997, 12345, 12348, 10941, 10942}"
X94a,{'20151'},"{10886, 10953, 12380, 8861, 9053, 12386, 12389, 12395, 8939, 8559, 10865, 9076, 8885, 8373, 10874, 12348, 10941, 10943}","{10886, 9102, 8976, 12308, 9115, 8861, 12319, 8992, 8993, 8885, 8373, 12348, 10941, 10942, 10943, 8765, 8770, 8898, 10949, 10953, 12368, 8917, 10970, 12380, 9053, 10849, 12386, 9059, 12387, 12389, 12395, 8939, 8559, 8816, 10865, 10867, 9076, 10874, 10876}"
X94b,{'13469'},"{6338, 1683}","{6338, 7237, 5710, 9103, 9872, 1683, 7447, 1635, 6183, 2536, 361, 8298, 3751, 1518, 6836, 7989, 8439}"
X951,{'13197'},"{12386, 9076, 8373, 10943}","{9120, 8353, 12386, 10886, 7305, 9103, 8947, 9076, 8373, 6356, 8439, 9018, 10943}"
X953,{'8030'},"{8770, 8482, 8461, 8474, 10943}","{8993, 8770, 8482, 12360, 10026, 8810, 8461, 8816, 8344, 8474, 8379, 12383, 10943}"
X954,"{'357', '355'}","{6338, 7237, 2760, 5710, 9103, 9872, 1683, 7447, 3738, 3741, 6183, 3751, 361, 8298, 1518, 687, 7989}","{6338, 7237, 2760, 5710, 9103, 9872, 1683, 7447, 3738, 3741, 6183, 3751, 361, 8298, 1518, 687, 7989, 8439}"
X955,{'14391'},"{1512, 1683}","{6018, 7237, 9103, 9872, 1683, 6294, 7447, 9175, 2648, 9120, 5411, 1635, 4324, 6183, 3751, 12263, 1512, 361, 8298, 1518, 3440, 5809, 12401, 6836, 2100, 7989, 8439}"
X956,{'13478'},"{10577, 10153}","{9872, 10577, 408, 2536, 10153, 8765}"
X957,"{'360', '364'}","{6338, 1683, 3741}","{6338, 7237, 5710, 9103, 9872, 1683, 7447, 3741, 1635, 6183, 3751, 361, 8298, 1518, 6836, 7989, 8439}"
X958,{'13407'},"{10886, 12360, 10856, 12395, 8461, 8338, 9084, 10943}","{10886, 12360, 10942, 8461, 12368, 8338, 8344, 8346, 8348, 12383, 10856, 12395, 10997, 9084, 8765, 8766, 10943}"
X95a,{'4426'},"{5281, 6374, 12360, 7305, 8810, 12368, 9076, 10997, 8474, 9084, 8766, 8543}","{5281, 6374, 12360, 7305, 8810, 12368, 9076, 10997, 8474, 9084, 8766, 8543}"
X95c,{'18785'},"{5281, 6374, 7305, 12368, 12401, 8348, 8947, 9076, 8373, 9084, 8766}","{5281, 6374, 7305, 12368, 12401, 8348, 8947, 9076, 8373, 9084, 8766}"
X960,{'16024'},"{9120, 8353, 10886, 6374, 7305, 10026, 8810, 8458, 12401, 8373, 8439, 8348, 8766}","{9120, 8353, 10886, 6374, 7305, 10026, 8810, 8458, 12401, 8373, 8439, 8348, 8766}"
X962,{'13335'},"{2560, 4929, 10050, 11049, 3851, 1493, 6582, 2584}","{2560, 4929, 10050, 11049, 3851, 1493, 6582, 2584}"
X963,{'8881'},"{12360, 10970, 10874, 9084}","{10886, 10941, 12360, 8458, 9103, 12368, 10970, 9053, 8353, 12386, 5281, 6374, 8810, 8947, 10874, 9084, 8765}"
X964,{'13631'},"{12360, 12386, 9018, 8543}","{10886, 12360, 8458, 12368, 8348, 8543, 5281, 12386, 8810, 8939, 12401, 8947, 10874, 9018, 8765, 8766}"
X966,{'4804'},"{10886, 12360, 7305, 8458, 10953, 9103, 12368, 9107, 8341, 8917, 8348, 8543, 9120, 8353, 12386, 9059, 12389, 6374, 8939, 10865, 8947, 9076, 8373, 10997, 8439, 12345, 9082, 9084, 10941, 8766, 10943}","{10886, 12360, 7305, 8458, 10953, 9103, 12368, 9107, 8341, 8917, 8348, 8543, 9120, 8353, 12386, 9059, 12389, 6374, 8939, 10865, 8947, 9076, 8373, 10997, 8439, 12345, 9082, 9084, 10941, 8766, 10943}"
X968,{'14929'},"{8939, 8885}","{8458, 12368, 9107, 8346, 8474, 8348, 9120, 5281, 12386, 10026, 8810, 8939, 12401, 8947, 8373, 8885, 9082, 9084, 10943}"
X96e,{'16630'},"{10970, 8939, 10941}","{12360, 7305, 8458, 10953, 8850, 8917, 8344, 8474, 10970, 12386, 12389, 6374, 8939, 8373, 10997, 8439, 12345, 9018, 10941, 10943}"
X96f,{'7630'},"{12386, 8543, 8939, 9107, 10970, 10874, 12380, 10943}","{8765, 10886, 10953, 6410, 12368, 9107, 8346, 10970, 12380, 8543, 12386, 12389, 8810, 8939, 8559, 8947, 10997, 8439, 10874, 10941, 10943}"
X970,{'4809'},"{8939, 10708, 9053, 1511}","{10886, 7305, 9107, 10708, 8917, 9053, 8543, 8992, 12389, 6374, 1511, 10026, 8939, 8373, 8439, 8766}"
X971,{'8430'},"{12360, 9084, 12380}","{12360, 7305, 8458, 12368, 9107, 10900, 8341, 8348, 12380, 9053, 9120, 8353, 12386, 12389, 12401, 8947, 9076, 8373, 9018, 9084, 8765}"
X972,{'13650'},"{12360, 12386, 10874, 10943}","{10941, 12360, 6410, 9103, 12368, 9107, 10900, 8341, 6356, 8917, 8474, 8346, 9053, 12386, 12401, 8947, 9076, 10997, 10874, 9018, 8765, 10943}"
X973,{'2222'},"{9120, 12389, 8939, 9053, 9103, 8559, 12380, 9084, 10941, 10943}","{8765, 8458, 6410, 9103, 10900, 8346, 12380, 9053, 9120, 12386, 12389, 8939, 8559, 9076, 9084, 10941, 10943}"
X974,{'13681'},"{9103, 6356, 10943}","{10886, 12360, 7305, 9103, 9107, 10900, 6356, 8346, 10970, 8348, 12380, 9053, 5281, 10026, 8939, 8559, 12401, 8947, 8373, 10997, 9018, 10943}"
X975,{'4811'},"{10886, 1511, 8939, 9053, 8461, 9103, 9107, 10708, 9076, 8344, 10941, 10943}","{10886, 10941, 8461, 9103, 9107, 10708, 8344, 9053, 5281, 6374, 1511, 10026, 8939, 8559, 9076, 8765, 10943}"
X976,{'6574'},"{9120, 10886, 4426, 8939, 8458, 10970, 10874, 1150}","{9120, 8353, 10886, 4426, 8939, 8458, 8810, 12401, 10997, 8373, 10970, 10874, 8765, 1150}"
X978,{'18028'},"{12290, 4365, 7447, 5411, 37, 11302, 5671, 6184, 6183, 4142, 11055, 7989, 2106, 7996, 7237, 8010, 2123, 6993, 6995, 4186, 4955, 607, 1635, 3433, 361, 3179, 1133, 3440, 2418, 9331, 5237, 4726, 3200, 6018, 6788, 11659, 7053, 9872, 7315, 9122, 6306, 5795, 10403, 9638, 3495, 4776, 676, 3502, 5809, 5041, 7859, 2228, 1718, 3519, 11979, 2256, 6097, 3542, 9175, 6364, 5343, 12256, 4325, 10983, 12263, 7656, 7402, 1518, 9717}","{12290, 4365, 7447, 5411, 37, 11302, 5671, 6184, 6183, 4142, 11055, 7989, 2106, 1850, 7996, 7237, 8010, 2123, 6993, 6995, 4186, 4955, 607, 1635, 3433, 361, 3179, 1133, 3440, 2418, 9331, 5237, 4726, 3200, 6018, 6788, 11659, 7053, 9872, 7315, 9122, 6306, 5795, 10403, 9638, 3495, 4776, 676, 3502, 5809, 5041, 7859, 2228, 1718, 3519, 11979, 2256, 6097, 3542, 9175, 6364, 5343, 12256, 4325, 10983, 12263, 7656, 2536, 7402, 1518, 9717}"
X979,{'11600'},"{9120, 10953, 8458, 6410, 9103, 8373, 10941, 10943}","{10886, 10953, 8458, 6410, 9103, 12368, 10900, 6356, 9120, 8353, 12401, 8947, 8373, 9018, 10941, 10943}"
X97e,{'13787'},{591},"{2256, 2723, 2315, 76, 11533, 591}"
X97f,{'16752'},"{8683, 591}","{2561, 2123, 11533, 11789, 591, 2256, 3280, 4186, 2460, 2723, 10983, 7402, 8683, 2859, 3440, 5041, 1718}"
X980,{'16970'},{10854},"{10854, 8950}"
X983,"{'12354', '12421', '12414', '12411', '12355', '12413'}","{3585, 6018, 6788, 9103, 9872, 11796, 6294, 7447, 4761, 9120, 5411, 11175, 6184, 5671, 6183, 1709, 4142, 5809, 2867, 2100, 6836, 2484, 2358, 3769, 5951, 7237, 4297, 8010, 1868, 7383, 9175, 2016, 1635, 12263, 2536, 361, 1518, 3440, 12401, 9331, 5237, 1270, 8439}","{3585, 6018, 6788, 9103, 9872, 11796, 6294, 7447, 4761, 9120, 5411, 11175, 6184, 5671, 6183, 1709, 4142, 5809, 2867, 2100, 6836, 2484, 2358, 3769, 5951, 7237, 4297, 8010, 1868, 7383, 9175, 2016, 1635, 12263, 2536, 361, 1518, 3440, 12401, 9331, 5237, 1270, 8439}"
X986,{'18734'},"{6173, 8373}","{8947, 8341, 6374, 8373, 10970, 6173}"
X987,{'2572'},"{3665, 12290, 5107, 4595, 7061, 4831}","{3665, 12290, 5107, 4595, 7061, 4831}"
X988,{'19575'},"{6410, 9103, 6356, 8373, 10970, 12380, 9053}","{8353, 12386, 8458, 6410, 9103, 10900, 9076, 8373, 6356, 10970, 12380, 9053}"
X98a,{'19588'},{8458},"{9120, 6374, 12360, 7305, 10026, 8810, 8474, 8458, 9103, 8348, 8947, 10970, 12380, 8543}"
X98b,{'10144'},"{2224, 7989, 598, 4716, 1343}","{2224, 7989, 598, 4716, 1343}"
X98c,{'11892'},"{4608, 85, 3894, 2073, 2906, 3405, 4879}","{4608, 85, 3894, 2073, 2906, 3405, 4879}"
X98d,{'3217'},"{516, 9103, 6097, 6294, 7447, 3990, 727, 6364, 9120, 3110, 1512, 361, 2281, 1518, 4402, 7989, 828}","{516, 9103, 6097, 85, 6294, 7447, 3990, 727, 6364, 9120, 3110, 1512, 361, 2281, 1518, 12401, 4402, 7989, 8439, 828}"
X98e,{'3210'},"{12360, 12380, 8373, 10970, 9084}","{8353, 5281, 6374, 12360, 9084, 8947, 8373, 10970, 12380, 8766}"
X98f,{'7845'},"{4869, 11175, 6836, 4789, 9175, 1177}","{160, 4869, 6183, 11175, 5710, 5809, 6836, 4789, 9175, 1177, 3741, 4734}"
X990,{'19759'},{4589},"{8569, 8707, 4589}"
X991,{'20138'},"{2942, 2067, 1811, 7734, 3741, 5710, 1583}","{2942, 2067, 1811, 7734, 3741, 5710, 1583}"
X992,{'7781'},"{3440, 4257, 5809, 2928, 6183}","{3440, 4257, 5809, 2928, 6183}"
X993,{'18281'},"{12386, 8543, 8458, 8939, 9103, 6356, 8474, 9084, 9053, 10943}","{12360, 8458, 9103, 9107, 6356, 8474, 9053, 8543, 8353, 12386, 6374, 10026, 8939, 12401, 8947, 8373, 10997, 9084, 10943}"
X995,{'1278'},"{12386, 9053, 8559, 6356, 8341, 9076, 10874, 10941, 10943}","{12360, 12368, 6356, 8341, 9053, 12386, 12389, 10026, 8810, 8559, 8947, 9076, 8373, 10874, 10941, 8766, 10943}"
X996,{'8465'},"{9120, 9084, 9053, 9107, 6356, 8373, 8344, 9018, 12380, 10941, 10943}","{10941, 12368, 9107, 6356, 8344, 12380, 9053, 9120, 5281, 10026, 8947, 8373, 9018, 9084, 8765, 10943}"
X998,{'16981'},"{8770, 12386, 12389, 12360, 9103, 9076, 10874, 9053, 10943}","{8770, 12360, 9103, 8850, 8917, 8341, 8346, 9053, 5281, 12386, 12389, 9076, 8373, 10874, 8766, 10943}"
X999,{'16289'},"{8417, 8770, 5861, 8458, 8939, 8559, 8885, 8474, 9084, 9053, 8543}","{8770, 10886, 8458, 12368, 10900, 8917, 8346, 8474, 9053, 8543, 8417, 5861, 8939, 8559, 8947, 8885, 9084}"
X99a,{'18523'},"{9120, 12386, 10941, 9053, 10943}","{9120, 12386, 8765, 10886, 10941, 8346, 6374, 8810, 8474, 8559, 9018, 9053, 8766, 10943}"
X99c,{'8832'},"{9120, 8939, 10941}","{12360, 10953, 12368, 9107, 8341, 8474, 10970, 12380, 8543, 9120, 8353, 6374, 8810, 8939, 8947, 8373, 10997, 9018, 10941, 10943}"
X99e,{'6910'},"{8765, 10886, 7305, 8458, 9103, 12368, 8341, 8917, 8474, 10970, 8348, 12380, 8543, 9120, 8353, 6374, 8939, 12401, 8947, 8373, 8439, 9018, 10941, 8766, 10943}","{8765, 10886, 7305, 8458, 9103, 12368, 8341, 8917, 8474, 10970, 8348, 12380, 8543, 9120, 8353, 6374, 8939, 12401, 8947, 8373, 8439, 9018, 10941, 8766, 10943}"
X99f,{'9326'},"{12290, 6018, 6788, 3076, 5772, 7053, 4365, 9872, 4241, 7315, 6294, 9122, 6306, 5795, 10403, 11302, 5411, 6184, 5671, 6183, 4776, 2092, 3502, 11055, 4142, 5809, 5041, 7859, 9916, 3519, 7237, 8010, 2123, 6995, 3542, 9175, 4955, 5343, 8287, 10983, 7656, 3433, 7402, 2921, 9331, 5237}","{12290, 6018, 6788, 3076, 5772, 7053, 4365, 9103, 9872, 4241, 7315, 6294, 9120, 9122, 6306, 5795, 10403, 11302, 5411, 6184, 5671, 9000, 6183, 4776, 2092, 3502, 11055, 4142, 5809, 5041, 7859, 1850, 9916, 3519, 7237, 8010, 2123, 6995, 3542, 9175, 4186, 4955, 5343, 8287, 10983, 7656, 3433, 7402, 2921, 12401, 9331, 5237, 4726, 8439}"
X9a0,{'17292'},"{3200, 516, 4365, 9872, 6294, 7447, 6306, 5411, 9638, 6183, 6184, 5809, 7989, 3383, 7237, 2246, 6097, 85, 725, 9175, 727, 3161, 4186, 6364, 8287, 1635, 361, 7402, 11756, 1518, 9717, 117, 6268}","{3200, 516, 4365, 9872, 6294, 7447, 6306, 5411, 9638, 6183, 6184, 5809, 7989, 3383, 7237, 2246, 6097, 85, 725, 9175, 727, 3161, 4186, 6364, 8287, 1635, 361, 7402, 11756, 1518, 12401, 9717, 117, 6268}"
X9a1,{'19396'},{9120},"{9987, 1924, 324, 12299, 11533, 4820, 8439, 3484, 11295, 9120, 3495, 11049, 3179, 11628, 1133, 12401, 7989, 4791, 7996}"
X9a2,{'17142'},"{8770, 10953, 8458, 8559, 9018, 9053}","{8770, 10886, 12360, 10953, 8458, 6410, 9107, 10900, 8341, 8474, 8348, 9053, 8810, 8559, 12401, 9076, 8439, 9018, 9084, 10941}"
X9a4,{'10804'},"{10953, 12386, 9076, 9053}","{7305, 6410, 10953, 9103, 10900, 6356, 8474, 9053, 8353, 12386, 12389, 10026, 12401, 8947, 9076, 8439, 9018, 9084, 8766}"
X9a6,{'17911'},"{2418, 7237, 2895, 11447, 2460, 9103}","{2418, 7237, 2895, 11447, 2460, 9103}"
X9a7,{'648'},"{8002, 3683, 4365, 333, 3949, 5237, 4726, 693, 3994}","{8002, 3683, 4365, 333, 3949, 12401, 5237, 4726, 693, 3066, 3994}"
X9a8,{'4759'},"{12360, 6410, 9107, 9103}","{12360, 10953, 8458, 6410, 9103, 9107, 10900, 8341, 8348, 8353, 12386, 6374, 8810, 10997, 9018, 8765}"
X9a9,{'649'},"{8939, 9076, 6356, 9084, 10943}","{12360, 10953, 6356, 10970, 8348, 8543, 8353, 5281, 6374, 10026, 8939, 12401, 9076, 8439, 9084, 8765, 8766, 10943}"
X9ab,{'19547'},"{9107, 9076}","{8353, 5281, 7305, 8810, 12401, 9107, 9076, 8947, 8373}"
X9ac,{'12417'},"{4622, 9103, 9872, 3285, 6294, 7447, 9175, 1177, 7383, 9120, 1635, 11175, 6183, 12263, 361, 3440, 5809, 1907, 1270}","{1922, 4622, 9103, 9872, 1938, 11796, 3285, 6294, 7447, 9175, 1177, 7383, 9120, 2016, 1635, 11175, 6183, 12263, 2536, 361, 3440, 5809, 12401, 1907, 2100, 6836, 1270, 8439, 5951}"
X9ad,{'12426'},"{6183, 1709, 3440, 5809, 6836, 11796, 4789, 4596, 2138, 3870}","{6183, 1709, 3440, 5809, 12401, 6836, 11796, 4789, 4596, 2138, 3870}"
X9af,{'9369'},"{6338, 12386, 6341, 12389, 8391, 10941, 5267, 9018, 6267, 8796, 9053}","{8353, 6338, 12386, 6341, 12389, 8391, 10941, 12360, 10026, 5267, 10900, 9018, 6267, 8796, 9053}"
X9b6,{'18718'},"{9120, 12386, 6410, 8939, 9103, 9107, 6356, 9076, 10874, 10970, 9018}","{12360, 7305, 6410, 9103, 8850, 9107, 6356, 8344, 10970, 9120, 8992, 12386, 10026, 8939, 9076, 8439, 10874, 9018}"
X9b9,{'15472'},"{9120, 8458, 9107, 6356, 10943}","{9120, 8353, 10886, 8458, 9107, 8947, 8341, 8373, 6356, 8348, 9053, 10943}"
X9bd,{'16320'},"{9120, 10983, 2123, 3405, 4365, 9103, 4144, 6294}","{9120, 10983, 2123, 3405, 4365, 9103, 4144, 12401, 6294, 8439}"
X9bf,{'19513'},"{12360, 8474, 8543}","{5281, 8346, 12360, 7305, 8458, 9107, 8947, 8917, 8474, 12380, 8543}"
X9c1,"{'12282', '18607', '4968', '3824', '4967', '4969', '12284', '12281', '4971', '12283'}","{80, 1026, 3006}","{80, 1026, 3006}"
X9c2,"{'7686', '4878'}",{3613},"{3585, 1026, 6018, 6788, 1924, 11789, 7053, 9872, 7315, 11796, 4761, 10137, 3613, 6306, 5795, 5411, 37, 11302, 11175, 6184, 9000, 6183, 1709, 4142, 5809, 2100, 6836, 1718, 11447, 1460, 2106, 1850, 445, 61, 5951, 1599, 10179, 7237, 8010, 6995, 3542, 7383, 9175, 5343, 2016, 12256, 1635, 4325, 12263, 2536, 3433, 7402, 3179, 10983, 3440, 2418, 9331, 9717, 5237}"
X9c5,{'7302'},"{5281, 12401, 6374, 12345, 10876, 8766}","{5281, 12401, 6374, 12345, 10876, 8766}"
X9c6,{'14175'},"{12360, 10953, 9053, 10865, 9076, 10941, 8543}","{8353, 10886, 10941, 12360, 10953, 8810, 10865, 10900, 9076, 8341, 6356, 9084, 9053, 8543}"
X9c7,{'8468'},"{12360, 4426, 8939, 8458, 9107, 8474, 1150}","{12360, 4426, 8939, 8810, 8458, 9107, 8947, 8474, 8765, 1150}"
X9c9,{'4619'},"{6338, 1538, 12389, 8391, 5710, 6294, 2136, 3421, 3741, 2175}","{6338, 1538, 8765, 12389, 8391, 5710, 6294, 2136, 3421, 3741, 2175}"
X9cb,{'10709'},"{9120, 12386, 12389, 10874, 10941, 8543}","{10886, 12360, 8976, 9107, 6356, 8341, 8543, 8992, 9120, 12386, 9059, 12389, 6374, 10026, 8439, 10874, 10941, 8766, 9082}"
X9cc,{'19274'},"{9120, 12386, 9084, 10953, 9053, 9103, 9107, 6356, 8474, 9018, 10941}","{10886, 10941, 10953, 9103, 12368, 9107, 10900, 8341, 6356, 8474, 9053, 8543, 9120, 12386, 8947, 8439, 12345, 9018, 9084, 8765}"
X9cd,{'98'},"{10970, 8939, 9018, 12389}","{10886, 8458, 6410, 8344, 10970, 12380, 6173, 8543, 12386, 12389, 6374, 10026, 8810, 8939, 12401, 9076, 9018, 8765, 10943}"
X9ce,{'16595'},"{12386, 8770, 10941, 8458, 6410, 9103, 8341, 8373, 9053, 10943}","{12386, 8770, 10941, 8458, 6410, 9103, 8976, 8341, 8373, 9053, 10943}"
X9cf,{'4773'},"{9120, 10941, 9103}","{10941, 8458, 9103, 12368, 9107, 8341, 8474, 12380, 9053, 9120, 8353, 6374, 10026, 8810, 8939, 12401, 8947, 9076, 8373, 9084, 8765, 8766}"
X9d0,{'1302'},"{8765, 10886, 7305, 6410, 9103, 12368, 10900, 8341, 8474, 8348, 9053, 8543, 9120, 8353, 12389, 6374, 12401, 10997, 8439, 9018, 10941, 10943}","{8765, 10886, 7305, 6410, 9103, 12368, 10900, 8341, 8474, 8348, 9053, 8543, 9120, 8353, 12389, 6374, 12401, 10997, 8439, 9018, 10941, 10943}"
X9d1,{'16631'},"{8939, 9107, 12389, 9103}","{10876, 10953, 9103, 9107, 10900, 8341, 6356, 8348, 8543, 8353, 12389, 6374, 8810, 8939, 10997, 9018, 9084, 10943}"
X9d3,{'16288'},"{9120, 8417, 12386, 10941, 10953, 8458, 8559, 6356, 8474, 9084, 9053, 8543}","{9120, 8417, 12386, 10941, 10953, 10026, 8458, 8559, 8348, 10900, 6356, 8474, 9084, 9053, 8543}"
X9d4,{'4932'},"{9120, 12386, 12389, 8559, 10874, 9053, 10943}","{12360, 12368, 10900, 6356, 8917, 8474, 12380, 9053, 9120, 12386, 12389, 6374, 10026, 8559, 12401, 8439, 10874, 8765, 8766, 10943}"
X9d5,{'8513'},"{8770, 8559, 9107, 9076, 10874, 9084, 10941, 10943}","{8770, 8482, 6410, 8559, 8348, 8850, 9107, 9076, 6356, 12345, 10874, 9084, 10941, 8766, 10943}"
X9d7,{'7412'},"{12386, 10953, 8559, 10865, 6356, 8885, 8474, 9018, 10941}","{10953, 8458, 10900, 6356, 8346, 8474, 12386, 8810, 8939, 8559, 10865, 8947, 8885, 10874, 8439, 12345, 9018, 10876, 10941, 9082}"
X9dc,{'16610'},"{12360, 9076, 10874, 10970, 9018}","{10886, 12360, 7305, 10900, 8346, 10970, 12389, 6374, 8810, 12401, 8947, 9076, 8439, 10874, 9018, 8766}"
X9e1,{'6394'},"{4002, 5411, 2244, 361, 5772, 4127}","{4002, 5411, 2244, 361, 5772, 3615, 1850, 4127}"
X9e3,{'8029'},{8413},"{8373, 6374, 8760, 7305, 8413}"
X9e4,{'7801'},"{1635, 6836}","{1922, 973, 11796, 4761, 1635, 12263, 2536, 6183, 4072, 1709, 3440, 5809, 6836, 1404, 2301, 5951}"
X9e6,{'19870'},"{8897, 8722, 8947, 8936, 12345}","{8897, 8722, 8947, 8936, 12345}"
X9e7,"{'14457', '14456'}",{4938},"{3200, 641, 1672, 4938, 3724, 6097, 3993, 798, 353, 9122, 291, 9638, 1518, 3315, 4595, 7996}"
X9ea,{'1878'},"{9120, 1538, 9103, 6294, 6007, 5019, 1182}","{9120, 1538, 5019, 9103, 12401, 6294, 6007, 8439, 1182}"
X9eb,{'1504'},"{8474, 9076, 6173, 12380}","{8810, 8474, 9076, 8341, 10970, 12380, 6173, 8766}"
X9ed,{'8056'},"{12389, 8559, 8885, 9084, 10943}","{10886, 8917, 8348, 12380, 9053, 8992, 8417, 12386, 12389, 6374, 10026, 8559, 8885, 8373, 10874, 9084, 10943}"
X9ee,{'10048'},"{12386, 12389, 12360, 10865, 9107, 9018, 9084}","{10886, 12360, 7305, 9103, 8850, 9107, 10900, 8341, 10970, 9120, 8353, 12386, 12389, 10865, 12345, 9018, 9084, 10941, 8766, 10943}"
X9f1,{'3456'},"{9120, 12380, 8559}","{8770, 10953, 10900, 8917, 8341, 8346, 10970, 12380, 8348, 9120, 6374, 8559, 8947, 8439, 12345, 9018, 8766}"
X9f2,{'17913'},{12389},"{10886, 12360, 7305, 6410, 10953, 9103, 10900, 8341, 10970, 8348, 8543, 9120, 5281, 12389, 6374, 8939, 8559, 9076, 10874, 8765, 8766}"
X9f3,{'13539'},"{8458, 8939, 6356, 8341, 8474, 9053, 8543}","{8765, 10026, 8939, 8810, 8458, 6356, 8917, 8341, 8439, 8474, 9053, 8543}"
X9f4,{'8467'},"{10886, 12360, 7305, 8458, 6410, 6356, 8341, 8917, 8346, 8474, 8348, 12380, 9053, 6374, 10026, 8810, 12401, 10997, 8439, 9018, 9084, 8765, 8766}","{10886, 12360, 7305, 8458, 6410, 6356, 8341, 8917, 8346, 8474, 8348, 12380, 9053, 6374, 10026, 8810, 12401, 10997, 8439, 9018, 9084, 8765, 8766}"
X9f5,{'13651'},"{10941, 10953, 12380, 9053, 10943}","{10886, 10941, 12360, 10953, 8458, 6410, 9107, 10900, 8341, 10970, 12380, 9053, 12386, 10026, 8947, 9076, 8373, 10997, 10874, 8765, 10943}"
X9f7,{'18279'},"{9120, 12386, 10953, 6377, 9103, 10970, 9053, 10943}","{8992, 8353, 12386, 9120, 10953, 6377, 9103, 8850, 10970, 9053, 10943}"
X9f9,{'6732'},"{9120, 10865, 8939, 9053}","{9120, 8353, 5281, 6374, 12360, 10026, 8939, 12368, 10865, 12401, 12345, 9018, 9053}"
X9fa,{'9229'},"{9120, 12256}","{9987, 1924, 324, 12299, 11533, 4820, 8439, 3484, 11295, 9120, 12256, 3495, 11049, 3179, 11628, 1133, 7989, 4791, 7996}"
X9fb,{'13105'},"{3200, 1472, 6018, 4365, 4941, 5072, 4820, 3605, 9175, 1310, 9122, 10403, 1635, 9638, 9127, 5671, 6183, 12263, 10983, 11628, 5809, 5041, 9331, 5237, 4726, 4408, 2687}","{3200, 1472, 6018, 4365, 4941, 5072, 4820, 3605, 9175, 1310, 9122, 10403, 1635, 9638, 9127, 5671, 6183, 12263, 2536, 10983, 11628, 5809, 5041, 9331, 5237, 4726, 4408, 1850, 2687}"
X9fc,{'17278'},"{10865, 6356, 12389, 10943}","{12360, 7305, 9107, 6356, 8917, 8341, 10970, 8474, 8348, 8543, 12389, 10026, 10865, 9076, 12345, 9018, 8765, 10943}"
X9fd,{'19263'},"{8770, 8543, 10865, 9076, 10970, 10941, 10943}","{8770, 8458, 9103, 9107, 8346, 10970, 8348, 9053, 8543, 8992, 5281, 8417, 10026, 8559, 10865, 12401, 9076, 8373, 8439, 10874, 10941, 10943}"
X9fe,{'8479'},"{9120, 2816, 10983, 2123, 9103, 9175, 3292, 957}","{9120, 2816, 10983, 2123, 9103, 9175, 1850, 3292, 957}"
X9ff,{'551'},"{10865, 10970, 10941, 8559}","{8765, 7305, 8458, 9103, 12368, 10900, 8474, 10970, 12380, 12389, 6374, 10026, 8939, 8559, 10865, 12401, 9076, 8373, 10997, 10941}"
Xa00,{'13662'},"{9120, 10865, 8939, 8543}","{8770, 10886, 12360, 10953, 6410, 9084, 9103, 8976, 8850, 10900, 8341, 6356, 8346, 10970, 9053, 8543, 9120, 8417, 12386, 8810, 8939, 8559, 10865, 12401, 8947, 9076, 8439, 10876}"
Xa01,{'11129'},{8939},"{10886, 10900, 6356, 8917, 8474, 10970, 8348, 12380, 8543, 8353, 12386, 6374, 10026, 8939, 8373, 12345, 9082, 8765, 8766}"
Xa02,{'20016'},"{1347, 7821, 4751, 2419, 4694, 1880, 825, 3709}","{1347, 7821, 4751, 2419, 4694, 1880, 825, 3709}"
Xa04,{'15479'},"{9120, 6356, 12380}","{9120, 5281, 6410, 12368, 12401, 9107, 9076, 10997, 8947, 8439, 8341, 6356, 10970, 12380, 8766}"
Xa06,{'8600'},"{291, 8683, 395, 4581}","{291, 8683, 395, 4581}"
Xa07,{'3564'},"{610, 12263, 6183, 687, 7383, 3738}","{610, 2100, 6183, 3738, 12263, 7383, 687}"
Xa08,{'1322'},"{10943, 8338, 10941, 9103}","{6410, 8474, 9103, 8338, 8439, 9082, 10941, 10943}"
Xa09,{'1396'},"{3264, 7053, 7315, 1748, 4312, 10137, 6306, 676, 5671, 6183, 361, 680, 489, 2417, 2484, 2741}","{3264, 7053, 7315, 1748, 4312, 10137, 6306, 676, 5671, 6183, 361, 680, 489, 2417, 2484, 2741}"
Xa0a,{'14557'},"{8474, 9084, 8543, 9103}","{5281, 8810, 9103, 8348, 10900, 8474, 9084, 8766, 8543}"
Xa0c,{'7700'},"{4869, 6183, 5710, 4912, 5809, 1040, 11796, 2617, 3741, 4734}","{4869, 6183, 5710, 4912, 5809, 1040, 11796, 2617, 3741, 4734}"
Xa0d,{'3415'},"{98, 6183, 9103, 3440, 9175, 2175}","{98, 6183, 9103, 3440, 2100, 9175, 8439, 2175}"
Xa10,{'14464'},"{9107, 12380, 9053}","{9120, 5281, 8765, 10941, 9084, 7305, 6410, 8559, 8348, 9107, 10900, 8947, 6356, 12380, 9053}"
