Node,Mutants,Unique Tests,Tests
X474,{'59467'},"{11466, 15109, 20061}","{11466, 15109, 20061}"
X479,{'17257'},"{35151, 36603, 40726, 36135}","{35220, 40726, 36135, 36603, 35151}"
X47c,{'48683'},"{14933, 26071}","{10306, 6217, 17487, 3412, 32085, 14933, 26071, 1434, 28830, 29797, 5032, 8169, 5043, 8442, 20219, 11518}"
X47f,{'17032'},"{8546, 3554, 610, 21416, 7144, 8500, 4117, 6045, 670}","{8546, 3554, 610, 21416, 7144, 8500, 4117, 6045, 670}"
X480,{'48948'},"{6976, 2113, 2000, 1172, 39834, 25645}","{6976, 2113, 2000, 1172, 39834, 25645}"
X481,{'56434'},"{31640, 31231, 33917, 36783}","{31640, 31231, 33917, 36783}"
X483,{'51159'},"{350, 23238, 17703, 9420, 23294, 11572, 8152, 9374, 13727}","{6406, 23238, 16842, 9420, 6350, 8152, 35867, 9374, 13727, 350, 10082, 2982, 17703, 20970, 6639, 10416, 11572, 2357, 9402, 10172, 23294}"
X484,{'59144'},"{8384, 16842, 15118, 11185, 11124, 14070, 10710, 9146, 8510}","{8384, 16842, 15118, 11185, 11124, 14070, 10710, 9146, 8510}"
X485,"{'4626', '4627'}",{34314},{34314}
X487,{'14429'},"{36412, 36603, 36340, 40726}","{36412, 36603, 36340, 40726}"
X488,{'16036'},"{36210, 40726}","{36190, 36210, 40726}"
X48c,{'628'},{5566},"{1289, 32818, 5566}"
X48e,{'44897'},"{710, 16842, 9420, 8152, 35867, 7388, 3485, 9374, 13727, 17703, 20970, 2609, 11572, 9402, 10172, 23294}","{710, 16842, 9420, 8152, 35867, 7388, 3485, 9374, 13727, 17703, 20970, 2609, 11572, 9402, 10172, 23294}"
X490,{'55060'},"{9369, 7420, 7070, 11671}","{9369, 7420, 7070, 11671}"
X492,{'43739'},"{35791, 39279}","{35791, 39279}"
X493,"{'36916', '32585'}","{7992, 11150, 6167}","{7992, 11150, 6167}"
X495,{'21825'},{24116},"{35425, 34746, 24116}"
X496,"{'41224', '41148', '41218', '36639', '41226', '1908'}","{21563, 28397}","{515, 12297, 20555, 14125, 28397, 4180, 5814, 21563}"
X497,{'14950'},"{12300, 14933}","{10306, 36132, 29797, 28550, 22247, 7492, 8169, 12300, 25363, 14933, 40726, 36603}"
X49b,{'47251'},"{5248, 3, 14215, 1784, 25489, 26265, 18204, 414, 21417, 4145, 36665, 18241, 20555, 4180, 18395, 18399, 745, 28397, 22129, 3831, 31992}","{5248, 18241, 31992, 3, 198, 14215, 24777, 20555, 2252, 25489, 4180, 26265, 18395, 18204, 414, 18399, 21417, 745, 28397, 4145, 22129, 566, 3831, 1784, 36665, 2494}"
X49d,{'53903'},{2651},"{994, 1795, 3207, 4937, 5706, 10733, 5135, 41753, 2651}"
X49e,{'45223'},"{18880, 25489, 24759}","{18880, 25489, 24759}"
X4a3,{'28252'},"{29379, 29732, 28708, 29074, 34907}","{29074, 29379, 29732, 28708, 36340, 34907}"
X4a4,{'9508'},{36768},{36768}
X4a5,"{'32654', '27696', '41130', '27697'}","{31234, 999, 7016, 24777, 4146, 4180, 32085, 21374}","{31234, 999, 7016, 24777, 4146, 4180, 32085, 21374}"
X4a7,{'21171'},"{18358, 18383}","{25489, 18034, 18358, 17848, 18204, 18383}"
X4a8,{'47892'},{15578},{15578}
X4ac,{'10496'},"{22339, 23238, 10886, 16842, 9046, 8152, 11290, 9882, 35867, 13727, 7393, 7205, 18928, 10419, 23294}","{22339, 23238, 10886, 16842, 9046, 8152, 11290, 9882, 35867, 9406, 9374, 13727, 7393, 7205, 18928, 10419, 23294}"
X4ad,{'51822'},"{6145, 6403, 676, 8500, 2875, 3324}","{6145, 6403, 676, 8500, 2875, 3324}"
X4ae,"{'1234', '1236'}","{7315, 10459, 9821, 9086, 10927}","{7315, 10459, 9821, 9086, 10927}"
X4b0,{'26276'},"{14933, 22247}","{36132, 29797, 28550, 22247, 14091, 12300, 17487, 25363, 14933, 40726, 13687, 12282, 36603}"
X4b1,"{'33102', '33100', '35507'}","{2433, 9223, 744, 6039, 32755, 3923, 8181, 10805, 1653, 7613, 12062}","{2433, 9223, 744, 6039, 32755, 3923, 8181, 10805, 1653, 7613, 12062}"
X4b3,{'7462'},"{5345, 20226, 22339, 13413, 23238, 11404, 7671, 35867}","{5345, 20226, 22339, 13413, 23238, 11404, 7671, 35867}"
X4b4,{'53976'},"{26698, 31487}","{26698, 31487}"
X4b5,{'16817'},"{25235, 34246}","{25235, 34246}"
X4b6,{'29435'},{34003},{34003}
X4b7,"{'1835', '1834'}","{8546, 3554, 5318, 38458, 844, 1118, 5391}","{8546, 3554, 5318, 38458, 844, 1118, 5391}"
X4b8,{'54792'},"{35318, 34574}","{35318, 34574}"
X4b9,{'41271'},"{25489, 2483, 2524}","{25489, 2483, 11354, 987, 2524}"
X4bb,{'42290'},"{36665, 22730}","{18050, 22730, 18160, 25489, 18034, 17845, 18358, 36665, 18204}"
X4bc,{'8785'},{8546},"{8546, 39493, 3655, 21416, 6315, 1774, 41845, 278, 4766}"
X4bd,{'9914'},"{6841, 15628, 974, 6815}","{6841, 15628, 974, 6815}"
X4c2,"{'40304', '32648', '41059', '32651'}","{2433, 4180, 2877, 62}","{2433, 4180, 2877, 62}"
X4c4,{'26541'},{16854},{16854}
X4c5,"{'42654', '42651', '42653', '42652'}","{28893, 28178, 965}","{28178, 29797, 965, 28810, 28893, 28830}"
X4c6,{'37654'},"{8585, 29370}","{8585, 29370}"
X4c7,{'32251'},"{23456, 8996, 14334, 14158, 35903}","{23456, 8996, 14334, 14158, 35903}"
X4cd,{'25287'},"{14163, 22461}","{5248, 3, 14215, 29576, 19086, 1784, 25489, 26265, 18204, 12062, 414, 32546, 33955, 29230, 17326, 4145, 34612, 566, 36665, 22461, 2494, 18241, 198, 24777, 2252, 35665, 14163, 34004, 32085, 18395, 18399, 29797, 745, 28397, 22129, 32755, 31992, 29433}"
X4cf,"{'1480', '22129'}","{6156, 22647}","{987, 6156, 22647}"
X4d6,"{'35908', '35804'}","{15090, 31415}","{15090, 31415}"
X4d7,{'34525'},"{9569, 3377, 7992, 4170, 11150, 10975}","{9569, 3377, 7992, 4170, 11150, 10975}"
X4d8,{'870'},"{6724, 3787, 11150, 912, 1201, 7992, 31451, 10975}","{6724, 3787, 11150, 912, 1201, 7992, 31451, 10975}"
X4de,{'31032'},"{472, 39493, 6470, 3831}","{1, 2, 2114, 3844, 39493, 6470, 5703, 3831, 15628, 2892, 23317, 87, 472, 31451, 1628, 23200, 4770, 4706, 4329, 31152, 30769, 41845, 22647, 2366, 6847}"
X4e3,{'14532'},"{2337, 3554, 610, 323, 29958, 38953, 5129, 1039, 25521, 8500, 3413, 9398, 3421}","{2337, 3554, 610, 323, 29958, 38953, 5129, 1039, 25521, 8500, 3413, 9398, 3421}"
X4e8,{'45183'},"{2337, 5218, 3554, 4321, 7144, 38953, 5129, 4624, 25521, 8500, 2645, 9398, 6969, 38458}","{2337, 5218, 3554, 4321, 7144, 38953, 5129, 4624, 25521, 8500, 2645, 9398, 6969, 38458}"
X4ea,"{'48453', '2708', '48456'}","{1968, 6393}","{1968, 6393, 1525}"
X4ee,"{'45835', '45837'}","{31625, 36099, 29665, 29543}","{31625, 36099, 29665, 29543}"
X4ef,{'42230'},"{10305, 267, 11756, 4398, 1007, 25489, 6002, 2772, 8661}","{10305, 267, 15628, 11756, 4398, 1007, 25489, 6002, 2772, 8661, 11354}"
X4f4,{'8463'},"{30520, 2089, 39002, 40383}","{30520, 2089, 39002, 40383}"
X4f5,{'58898'},"{9402, 8004}","{9402, 16115, 8004}"
X4f6,{'1472'},"{22964, 22647}","{22964, 22647}"
X4f7,{'45233'},"{24534, 18326, 24521, 17978, 21230, 18143}","{24534, 18326, 24521, 17978, 21230, 18143}"
X4f8,{'16009'},"{8882, 17070, 13598}","{35728, 8882, 17070, 13598}"
X4f9,"{'8580', '8582'}","{27145, 28149}","{27145, 28149}"
X4fa,{'25456'},{6244},"{16546, 6244, 16564, 16537, 19101}"
X4fc,"{'15214', '15215'}","{29618, 29706}","{29618, 29219, 33955, 29603, 29706}"
X500,"{'39830', '39831', '39834', '41938'}","{33955, 34612, 29486}","{29120, 29486, 33955, 34612, 29419, 29230}"
X503,{'21776'},"{1649, 42243, 8245}","{1649, 42243, 8245}"
X505,{'8869'},"{25914, 38878, 25791}","{25914, 38878, 25791}"
X506,"{'13570', '9353'}","{16513, 17474}","{16513, 17474, 29476, 29414, 29304}"
X509,{'9363'},"{18241, 17541, 17839, 25489, 17237, 36665, 18395, 18204, 22461, 18399}","{18241, 17541, 17839, 25489, 17237, 36665, 18395, 18204, 22461, 18399}"
X50f,{'6945'},"{36189, 36229, 36406}","{36189, 36229, 36406}"
X510,{'35741'},"{7496, 1545, 6299, 25645, 3508, 25368, 2650, 7163, 12031}","{7496, 1545, 6299, 25645, 3508, 25368, 2650, 7163, 12031}"
X511,{'17379'},"{1, 31234, 2, 29958, 15628, 25489, 23317, 40726, 3099, 18204, 30237, 4766, 4123, 23200, 4770, 36132, 676, 21416, 38953, 5801, 6315, 31152, 30769, 25521, 2483, 8500, 36665, 38458, 22461, 2366, 6847, 18241, 2114, 4676, 39493, 5703, 3831, 2892, 34004, 8661, 87, 472, 18395, 31451, 1628, 18399, 4706, 8546, 30820, 4329, 5875, 1012, 41845, 22647, 36603}","{1, 31234, 2, 29958, 15628, 25489, 23317, 40726, 3099, 18204, 30237, 4766, 4123, 23200, 4770, 36132, 676, 21416, 38953, 5801, 6315, 31152, 30769, 25521, 2483, 8500, 36665, 38458, 22461, 2366, 6847, 18241, 2114, 4676, 39493, 5703, 3831, 2892, 34004, 8661, 87, 472, 18395, 31451, 1628, 18399, 4706, 8546, 30820, 4329, 5875, 1012, 41845, 22647, 36603}"
X512,"{'4012', '4011'}","{16232, 15784, 20970, 25357, 8013, 7343, 15538, 15700, 4985}","{16232, 15784, 20970, 25357, 8013, 7343, 15538, 15700, 4985}"
X514,{'51548'},"{18241, 22730, 36665, 18395, 22461, 17118}","{18241, 17733, 22730, 17839, 17520, 36665, 18395, 22461, 17118}"
X518,{'42572'},{19862},"{19862, 18447}"
X519,"{'27753', '27756'}","{16705, 16546, 16610, 16426}","{16705, 16546, 16610, 16426}"
X51a,{'45253'},{34290},"{34512, 34290, 34269}"
X51c,"{'2586', '56985'}",{22461},"{18241, 18595, 17059, 25489, 17845, 17622, 36665, 18395, 18204, 22461, 17118, 18399}"
X51d,{'51045'},"{17898, 17650, 18509, 17991}","{17898, 17650, 18509, 17991}"
X521,{'10495'},"{22339, 23238, 10886, 10057, 16842, 9046, 8152, 11290, 9882, 35867, 13727, 7205, 18928, 10419, 9846, 23294}","{22339, 23238, 10886, 10057, 16842, 9046, 8152, 11290, 9882, 35867, 9406, 9374, 13727, 7205, 18928, 10419, 9846, 23294}"
X522,{'698'},"{21342, 14949, 34406, 22444, 21806}","{21342, 14949, 34406, 22444, 21806}"
X523,{'5777'},"{10361, 35241, 5420}","{10361, 35241, 5420, 216}"
X524,{'18229'},{15021},{15021}
X525,{'35942'},"{24521, 24633}","{24521, 24633}"
X527,{'21471'},"{747, 2317, 35518}","{747, 2317, 35518}"
X52b,{'52550'},"{11075, 9382, 25368, 6699, 25645}","{11075, 9382, 25368, 6699, 25645}"
X52c,{'49775'},"{14720, 1244}","{14720, 1244}"
X52d,{'58837'},"{12545, 25669, 34826, 15693, 23022, 24048, 23538, 15062, 24858, 10943}","{12545, 25669, 34826, 15693, 23022, 24048, 23538, 15062, 24858, 10943}"
X52e,"{'8474', '8475'}","{14370, 7652, 23238, 15655, 13766, 10375, 17517, 11023, 18928, 9907, 11191, 35867, 7805, 18046}","{14370, 7652, 23238, 15655, 13766, 10375, 17517, 11023, 18928, 9907, 11191, 35867, 7805, 18046}"
X52f,"{'39276', '33284', '33285'}","{4848, 3483, 5877, 3160, 7913, 1003, 5294}","{4848, 3483, 5877, 3160, 7913, 1003, 5294}"
X530,{'49794'},"{8546, 4219, 20317}","{8546, 41845, 278, 4829, 4219, 20317}"
X533,{'4436'},"{33955, 6532, 4039, 29576, 17326, 29230, 19086, 34612, 34004, 29433, 34266}","{33955, 6532, 4039, 29576, 17326, 29230, 19086, 34612, 34004, 29433, 34266}"
X535,{'58936'},"{18928, 10281, 8986, 10172, 9293}","{18928, 10281, 8986, 10172, 9293}"
X536,{'52359'},"{529, 52, 34406, 863, 22444, 11119}","{529, 52, 34406, 863, 22444, 11119}"
X538,"{'23517', '23784'}","{13730, 35220, 24717, 16958}","{13730, 35220, 24717, 16958}"
X53a,{'10731'},"{34560, 6138, 25424, 6222}","{34560, 6138, 25424, 6222}"
X53b,"{'36983', '36981', '50944', '36984', '36982'}",{13385},"{13385, 14637, 16822, 12087}"
X53d,{'3705'},"{41627, 37717}","{41627, 37717}"
X53e,{'35483'},"{3996, 7183}","{11768, 3996, 7183}"
X53f,{'13655'},"{1763, 10755, 37916, 3133, 79}","{1763, 10755, 37916, 3133, 79}"
X540,{'40225'},"{2433, 33955, 9223, 744, 29230, 32755, 34612, 10805, 8181, 6039, 1653, 12062}","{2433, 9223, 29576, 4039, 19086, 6039, 12062, 33955, 744, 29230, 17326, 32755, 34612, 10805, 8181, 1653, 29433}"
X541,"{'17246', '5191', '17242'}","{36217, 36191}","{36217, 36603, 36412, 36191}"
X542,{'16094'},"{36132, 16068, 29797, 28550, 14091, 12300, 34548, 14933, 40726, 13687, 12282, 36603}","{36132, 16068, 29797, 28550, 14091, 12300, 34548, 14933, 40726, 13687, 12282, 36603}"
X543,{'41636'},"{4386, 34423, 38953, 4443, 34478, 5129}","{4386, 34423, 38953, 4443, 34478, 5129}"
X545,{'43485'},"{10082, 17703, 267, 6124, 9046, 8152, 6201, 7131, 3965}","{10082, 17703, 267, 6124, 9046, 8152, 6201, 7131, 3965}"
X546,{'26415'},"{35683, 18538, 18395, 22730, 18251}","{35683, 18538, 18395, 22730, 18251}"
X547,{'43619'},"{23777, 1218, 4901, 23687, 711, 38953, 4071, 34478, 23677, 1598}","{23777, 1218, 4901, 23687, 711, 38953, 4071, 34478, 23677, 1598}"
X548,{'50966'},"{18241, 35683, 22730, 17839, 36665, 22461}","{18241, 35683, 22730, 17839, 25489, 17237, 17622, 36665, 17499, 18204, 22461}"
X549,{'41991'},"{422, 6934}","{1, 31234, 2, 29958, 15628, 25357, 23317, 16149, 40726, 6934, 35867, 4123, 30237, 18204, 36132, 17703, 38953, 25645, 30769, 11572, 8500, 36665, 38458, 18241, 2114, 22339, 4676, 39493, 5703, 2892, 3413, 87, 1628, 4706, 5218, 30820, 8546, 2930, 41845, 22647, 5758, 40322, 25489, 9882, 39834, 9374, 4766, 23200, 6815, 4770, 13727, 676, 422, 21416, 5801, 6315, 31152, 25521, 2483, 16822, 9402, 10172, 22461, 15038, 6847, 19392, 11713, 23238, 16842, 9420, 34004, 8661, 8152, 472, 31451, 18395, 2533, 7144, 7913, 4329, 20970, 18928, 16115, 5875, 1012, 36603, 23294}"
X54e,{'34699'},"{4642, 36132, 31237, 36135, 30825, 34907, 3214, 3669, 40726, 34936}","{4642, 36132, 31237, 36135, 30825, 34907, 3214, 3669, 40726, 36379, 36409, 36603, 34936}"
X550,{'58502'},"{3175, 21416, 38953, 3818, 25521, 3474, 8500, 1628}","{3175, 21416, 38953, 3818, 25521, 3474, 8500, 1628}"
X552,"{'23366', '23367', '23365', '23364'}","{10528, 9377, 22384, 32085, 17127, 18665, 22894}","{10528, 9377, 22384, 32085, 17127, 18665, 22894}"
X553,{'21327'},"{19392, 11713, 5218, 422, 7144, 9402, 5758, 23532, 25357, 1774, 18928, 3413, 6934, 9882, 15038}","{31234, 6147, 2, 29958, 25357, 40726, 6934, 35867, 30237, 36132, 17703, 38953, 25645, 11572, 8500, 36409, 38458, 22339, 4676, 39493, 5703, 2892, 2638, 3413, 1628, 4706, 5218, 8546, 41845, 5758, 40322, 9882, 9374, 13727, 4766, 4770, 676, 422, 21416, 5801, 6315, 25521, 9402, 10172, 15038, 19392, 11713, 23238, 16842, 9420, 2000, 5847, 8152, 7144, 7913, 20970, 4329, 23532, 1774, 18928, 16115, 5875, 5625, 36603, 23294}"
X557,{'14877'},{14991},"{19392, 10416, 14991}"
X558,{'59664'},{20318},{20318}
X559,{'55176'},"{18928, 9714, 9159, 10072, 15655, 13775}","{18928, 9714, 9159, 10072, 15655, 13775}"
X55a,{'58448'},"{3554, 610, 4907, 7116, 25521, 8500, 4117, 9398, 6969, 4222}","{3554, 610, 4907, 7116, 25521, 8500, 4117, 9398, 6969, 4222}"
X55d,"{'47145', '47140', '47141', '22394', '47143', '46562', '17936', '47144', '47142'}",{35665},"{414, 2212, 1831, 24777, 745, 10827, 8683, 35665, 12062}"
X55e,{'41560'},{18928},"{19392, 23238, 17703, 7913, 20970, 2634, 25357, 6350, 18928, 8152, 35867}"
X562,{'1825'},{25521},"{8546, 4649, 25521, 3474, 8500, 7096, 4219, 1628}"
X565,{'37775'},"{32099, 6567, 21133, 14382, 30061, 4061, 4403, 5428, 42173, 4542}","{32099, 6567, 21133, 14382, 30061, 4061, 4403, 5428, 42173, 4542}"
X566,{'18477'},"{12788, 14589}","{12788, 14589}"
X56b,"{'16325', '16323', '16322', '16327', '16326', '16324'}","{18035, 17783, 18399, 18527, 17839}","{18035, 17783, 18399, 18527, 17839}"
X56c,{'10113'},"{36132, 34548, 28756, 40726, 28758, 36409, 36603}","{36132, 34548, 28756, 40726, 28758, 36409, 36603}"
X56e,{'42299'},"{18008, 36665, 22730, 18223}","{18050, 18034, 18008, 36665, 22730, 18204, 18223}"
X56f,{'58978'},"{13216, 9259, 22395, 24917}","{13216, 9259, 22395, 24917}"
X570,{'54773'},"{16160, 7424, 7352, 7533, 23294}","{16160, 7424, 7352, 7533, 23294}"
X571,{'51480'},"{25257, 25093}","{25257, 25093}"
X572,"{'22438', '23751'}","{8546, 676, 39493, 3655, 21416, 6315, 1774, 753, 41845, 6934, 4766}","{8546, 676, 39493, 3655, 21416, 6315, 1774, 753, 41845, 6934, 4766}"
X575,{'697'},"{36601, 36603, 34947}","{36601, 36603, 34947}"
X57a,{'24355'},"{4233, 19474, 39051}","{4233, 19474, 39051}"
X57b,{'23092'},"{18631, 17674, 17430, 22983}","{18631, 17674, 17430, 22983}"
X57d,{'33384'},"{18595, 18358, 17066, 36665, 22730, 17291, 18204}","{18595, 18358, 17066, 36665, 22730, 17291, 18204}"
X580,{'31433'},"{422, 1774, 6934}","{1, 31234, 2, 29958, 15628, 25357, 23317, 16149, 40726, 6934, 35867, 4123, 30237, 18204, 36132, 17703, 38953, 5929, 25645, 30769, 11572, 8500, 36665, 38458, 18241, 2114, 22339, 4676, 39493, 5703, 2892, 3413, 87, 1628, 4706, 5218, 30820, 8546, 2930, 41845, 22647, 5758, 40322, 25489, 9882, 39834, 9374, 4766, 23200, 6815, 4770, 13727, 676, 422, 21416, 5801, 6315, 31152, 25521, 2483, 16822, 9402, 10172, 22461, 15038, 6847, 19392, 11713, 23238, 16842, 9420, 8661, 8152, 472, 31451, 18395, 2533, 7144, 7913, 4329, 20970, 23532, 1774, 18928, 16115, 5875, 1012, 36603, 23294}"
X581,{'49224'},"{36210, 36574}","{36210, 36574}"
X582,{'50173'},"{36603, 36215}","{36340, 35301, 36278, 40726, 36603, 36215}"
X583,{'41857'},"{18425, 18204}","{18425, 18204}"
X584,{'340'},"{9402, 23532}","{19392, 22339, 7015, 7913, 9420, 25357, 23532, 11572, 3706, 9402, 2237, 13727}"
X588,{'23444'},"{18241, 5218, 35683, 422, 7144, 22730, 1774, 3413, 6934, 9398, 36665, 18395, 18204, 22461, 5758}","{31234, 2, 29958, 25489, 40726, 6934, 18204, 30237, 4766, 4770, 36132, 676, 422, 21416, 38953, 5801, 6315, 25521, 8500, 9398, 36409, 36665, 38458, 22461, 18241, 4676, 39493, 5703, 22730, 2892, 3413, 18395, 1628, 4706, 35683, 5218, 8546, 7144, 4329, 1774, 5875, 41845, 36603, 5758}"
X589,{'1442'},"{9882, 39834}","{1, 2, 15628, 25357, 23317, 16149, 35867, 3099, 30237, 4123, 17703, 38953, 25645, 30769, 11572, 8500, 38458, 2366, 38208, 2114, 22339, 39493, 5703, 2892, 87, 1628, 4706, 30820, 41845, 22647, 40322, 39834, 9882, 9374, 13727, 23200, 4766, 4770, 6315, 31152, 25521, 2483, 16822, 9402, 10172, 15038, 2494, 19392, 11713, 6847, 198, 23238, 16842, 9420, 8661, 8152, 472, 31451, 2533, 7913, 20970, 4329, 23532, 18928, 16115, 1012, 3831, 23294}"
X58a,{'667'},"{9602, 29958, 4454, 9449, 6218, 4044, 18828, 5421}","{9602, 29958, 4454, 9449, 6218, 4044, 18828, 5421}"
X58b,{'4079'},{34252},{34252}
X590,{'22209'},"{14560, 12098, 2691, 39493, 5671, 4365, 21071, 19959, 14424, 22043, 21084}","{14560, 12098, 2691, 39493, 5671, 4365, 21071, 19959, 14424, 22043, 21084}"
X591,{'6483'},"{13984, 8404, 8438, 16842, 13885}","{13984, 8404, 8438, 16842, 13885}"
X592,{'30475'},"{4714, 3475}","{4714, 3475}"
X593,{'54636'},"{15166, 15059, 16030, 16028, 14878}","{15166, 15059, 16030, 16028, 14878}"
X595,{'53769'},"{2868, 18645}","{2868, 18645}"
X596,"{'40784', '40785'}","{7671, 25368, 11854, 20765, 7246}","{7671, 25368, 11854, 20765, 7246}"
X597,{'28434'},"{14354, 37475, 16012, 11150}","{14354, 37475, 16012, 11150}"
X598,{'50764'},"{3461, 3018, 941, 5170, 4766}","{3461, 3655, 21416, 3018, 941, 1774, 5711, 6449, 5170, 4766}"
X59b,"{'47412', '47417', '46571', '47411'}","{29537, 33955, 29170, 29814, 29691}","{29537, 29842, 33955, 29170, 34612, 29814, 29691}"
X59c,{'53887'},"{34019, 31581}","{34019, 31581}"
X59e,{'31554'},{17887},{17887}
X59f,{'13974'},{29328},"{29328, 29028, 29764, 29349, 29364, 35597}"
X5a1,{'37950'},"{3554, 610, 776, 38458, 23803, 3768}","{3554, 610, 776, 38458, 23803, 3768}"
X5a2,"{'6232', '48161'}","{40322, 6147, 6406, 25357, 894, 9882, 35867, 9374, 13727, 2982, 17703, 25645, 11572, 9402, 10172, 15038, 19392, 11713, 22339, 23238, 16842, 9420, 6350, 2638, 2000, 5847, 8152, 10082, 7913, 20970, 23532, 18928, 16115, 5625, 23294}","{40322, 6147, 6406, 25357, 894, 9882, 35867, 9374, 13727, 2982, 17703, 25645, 11572, 9402, 10172, 15038, 19392, 11713, 22339, 23238, 16842, 9420, 6350, 2638, 2000, 5847, 8152, 10082, 7913, 20970, 23532, 18928, 16115, 5625, 23294}"
X5a3,{'24745'},"{7940, 14031}","{7940, 14031}"
X5a5,"{'34527', '35243'}","{1201, 31451}","{3787, 11150, 912, 1201, 3507, 7992, 31451, 10975}"
X5a6,{'50235'},{13747},"{13747, 14637, 16822, 12087}"
X5a7,{'32311'},"{2865, 1107, 3417, 5402, 3099, 6876, 6077, 2366}","{2865, 1107, 3417, 5402, 3099, 6876, 6077, 2366}"
X5a8,{'51153'},"{22339, 7015, 10416, 273, 7538, 9046, 9369, 9402}","{22339, 7015, 10416, 273, 7538, 9046, 9369, 9402}"
X5aa,{'53969'},"{36135, 35151, 35474, 34867, 34868}","{35474, 34867, 35220, 34868, 36135, 36409, 35151}"
X5ab,{'53701'},"{36229, 36427, 36370, 40726, 36603}","{36370, 36229, 40726, 36427, 36190, 36603}"
X5b0,{'9887'},"{16543, 17332, 34165, 29208, 16655}","{16543, 17332, 34165, 29208, 16655}"
X5b6,"{'22898', '27845'}","{23217, 28642, 22611, 22910}","{23217, 28642, 22611, 22910}"
X5b7,"{'4800', '4801', '4805', '2032', '2033', '2031', '4798', '4804', '2030', '4802', '12689', '2035', '2034', '4803', '12690', '51345'}","{16804, 16333, 16822}","{16804, 16333, 16822}"
X5b8,{'28903'},"{1763, 3588, 1606, 37916, 1357, 3343}","{1763, 3588, 1606, 37916, 1357, 3343}"
X5bb,{'50903'},"{12150, 9283, 30364, 14302}","{12150, 9283, 30364, 14302}"
X5bd,{'59216'},"{19392, 22339, 10789, 9897, 25357, 7893, 8343, 35867, 8316, 23294}","{19392, 22339, 10789, 9897, 25357, 16115, 7893, 8343, 35867, 8316, 23294}"
X5be,{'22588'},"{16420, 33998, 25662, 17471}","{16420, 33998, 25662, 17471}"
X5bf,{'19453'},"{29768, 33955, 29693, 29814}","{29842, 33955, 34612, 29814, 29768, 29693}"
X5c0,{'15146'},"{31234, 2, 4676, 39493, 29958, 5703, 3831, 2892, 3099, 1628, 30237, 4766, 9821, 4770, 4706, 676, 8546, 21416, 21417, 38953, 5801, 6315, 4329, 25521, 5875, 8500, 41845, 19959, 38458, 2366}","{31234, 2, 4676, 39493, 29958, 5703, 3831, 2892, 3099, 1628, 30237, 4766, 9821, 4770, 4706, 676, 8546, 21416, 21417, 38953, 5801, 6315, 4329, 25521, 5875, 8500, 41845, 19959, 38458, 2366}"
X5c2,{'46725'},"{2, 39493, 29958, 5703, 2182, 2892, 4766, 4706, 676, 38953, 4329, 5801, 6315, 25521, 5875, 41845, 38458}","{2, 39493, 29958, 5703, 2182, 2892, 4766, 4706, 676, 38953, 4329, 5801, 6315, 25521, 5875, 41845, 38458}"
X5c3,{'59640'},{21630},{21630}
X5c4,{'56537'},"{18928, 35867, 18862}","{18928, 35867, 18862}"
X5c5,{'49695'},"{6065, 7057, 7091, 676, 7147, 1836, 4766}","{6065, 7057, 7091, 676, 7147, 1836, 4766}"
X5c7,{'54956'},{18928},"{3104, 22339, 11075, 8549, 17703, 20970, 9420, 18928, 35867, 7646, 13727}"
X5c8,{'19447'},{29008},{29008}
X5ca,{'53054'},{23583},{23583}
X5cb,{'28376'},"{29521, 29028, 29764, 29015, 35597}","{29521, 29028, 29764, 29015, 35597}"
X5cc,{'28329'},"{3468, 911, 655, 25521, 1520, 8500, 3669, 8245, 2519}","{3468, 911, 655, 25521, 1520, 8500, 3669, 8245, 2519}"
X5ce,"{'30232', '33861'}","{25965, 25374}","{25965, 25446, 25374}"
X5d1,{'10440'},"{8065, 26050, 10081, 24307, 9230, 38797, 25102}","{8065, 26050, 10081, 24307, 9230, 38797, 25102}"
X5d2,{'4533'},"{7529, 1354, 6060, 17070, 38287}","{7529, 1354, 6060, 17070, 38287}"
X5d5,{'40639'},{17184},{17184}
X5d6,{'12604'},"{18241, 17430, 36665, 17674, 22461}","{18241, 17430, 36665, 17674, 22461}"
X5d7,{'56055'},{22461},"{18241, 17819, 18395, 36665, 18523, 22461}"
X5d8,{'56035'},"{18041, 35900, 18551}","{18041, 35900, 18551}"
X5da,{'41996'},"{4837, 2605, 1998, 4111, 25521, 3090, 8500, 8245, 1882, 1534, 7039}","{4837, 2605, 1998, 4111, 25521, 3090, 8500, 8245, 1882, 1534, 7039}"
X5db,{'6254'},"{23532, 17517}","{19392, 22339, 16842, 25357, 23294, 35867, 13727, 8549, 20970, 9066, 23532, 17517, 11572, 5240, 3706, 18046}"
